Gene_name,MAPS_logFC,MAPS_pValue,MAPS_FDR,Pulse_logFC,Pulse_pValue,Pulse_FDR,MFE,MFE_pValue,combi_2pvals,combi_3pvals
oppA,5.44,9.6475e-08,2.12245e-06,0.044025714,0.827925547,0.986485473,-1.8400000333786009,0.8647512263489839,1.4432261425529103e-06,1.0596723251276743e-05
SL1344_1439,5.43,1.3585900000000003e-10,1.05762e-08,-0.27608297,0.249605568,0.8648117390000001,-4.050000190734863,0.6850676235164228,2.242830180275164e-09,7.556158826920084e-09
SL1344_0999,5.43,5.2641e-11,4.86995e-09,0.151254012,0.527518166,0.95931731,-14.800000190734865,0.022958223560406475,3.437292660144701e-11,2.6990256505395034e-10
dnaA,5.43,1.560635e-10,1.16338e-08,-0.35720978200000003,0.060369084,0.551701998,-4.079999923706056,0.3854334514985498,1.4757801751404616e-09,1.359121028978029e-09
SL1344_1663,5.43,3.54526e-08,9.11061e-07,0.029446168,0.8439792909999999,0.988871448,-4.5900001525878915,0.6606694560669456,4.349448445546035e-07,3.4807362563592735e-06
fliJ,5.42,1.94993e-07,3.81526e-06,0.204783067,0.405714746,0.940098223,-9.59000015258789,0.10536243600107788,3.842037113913631e-07,1.6056785968469576e-06
pheS,5.42,2.56516e-09,1.06136e-07,0.12370257,0.627746147,0.97404575,-6.940000057220459,0.2967388248524037,1.6743084245653177e-08,1.2077879041506193e-07
SL1344_3483,5.4,3.0896899999999996e-10,1.9487900000000003e-08,-0.365025051,0.192171555,0.806226709,-5.400000095367432,0.3761031907671419,2.7744539909299076e-09,7.285844862924658e-09
sprB,5.39,2.677345e-08,7.21963e-07,-0.225647597,0.307332629,0.8786498629999999,-11.119999885559082,0.033408458173140664,1.9530349467480924e-08,7.294011486735007e-08
SL1344_1808,5.39,4.975060000000001e-09,1.83538e-07,0.08526099300000001,0.7357212909999999,0.980552058,-10.329999923706056,0.04336204336204336,5.0172037727409205e-09,4.4143553850772467e-08
ispB,5.39,2.488155e-08,6.897379999999999e-07,0.192355925,0.3789513020000001,0.929724271,-5.579999923706055,0.4696725711218465,2.2513263719146316e-07,9.088676821501551e-07
SL1344_3043,5.38,1.996935e-06,2.63146e-05,-0.119023775,0.642333264,0.974581643,-4.329999923706056,0.5667402095973525,1.6627292006734258e-05,8.361817628155324e-05
SL1344_0810,5.37,1.493565e-09,6.95423e-08,-0.357695303,0.182964281,0.788853218,-9.5,0.048687610499116005,1.7702810091298885e-09,4.518531211800273e-09
rimM,5.37,4.70545e-11,4.44431e-09,0.314483518,0.21511288,0.840851232,-5.3400001525878915,0.6124691018950837,7.282661048916793e-10,2.23052969093209e-09
aphA,5.36,3.28575e-08,8.55339e-07,0.052529822,0.846158772,0.988871448,-6.960000038146973,0.1407252440725244,9.33655257192462e-08,8.128140512956716e-07
STnc510,5.34,1.50077e-06,2.07831e-05,-0.422397348,0.05253991,0.531610805,-2.8399999141693115,0.6808063838723225,1.5115539569777554e-05,8.474059029602155e-06
SL1344_2380,5.34,6.9347e-09,2.43864e-07,0.240864605,0.370373482,0.92903635,-8.060000419616701,0.2762287641032292,4.036715840855371e-08,1.7308692348518003e-07
mglC,5.33,2.817845e-08,7.518569999999998e-07,-0.7866276259999999,0.000149306,0.006413041,-0.6299999952316284,0.9669886117918408,5.018656338148374e-07,1.5100659485768904e-09
SL1344_1874,5.32,1.01359e-07,2.20568e-06,-0.448909829,0.049470424000000006,0.521898505,-2.380000114440918,0.9279914814321842,1.6158927270707953e-06,9.50330253539275e-07
SL1344_1839,5.32,4.1490150000000004e-08,1.03956e-06,-0.115203454,0.629257807,0.97404575,-5.150000095367432,0.33691967575534265,2.6679638385828593e-07,1.6851987323357215e-06
norM,5.3,1.42644e-08,4.43672e-07,-0.315690717,0.176201655,0.786061114,-5.829999923706055,0.3235212440988614,9.319195809193768e-08,1.959387056227531e-07
tatA,5.3,1.387435e-09,6.53507e-08,0.094573083,0.613864638,0.97404575,-8.590000152587889,0.06724061154816684,2.2478969813115464e-09,1.7333416887291785e-08
siiC,5.29,3.66055e-07,6.404119999999998e-06,-0.074408893,0.721173458,0.980552058,-9.029999732971193,0.07472734616938198,5.037131314844931e-07,3.4743075402150673e-06
rfbP,5.28,8.6159e-11,7.29722e-09,-0.465764849,0.041304849,0.474272002,-6.079999923706055,0.4968354430379746,1.064791291748846e-09,6.970192714807694e-10
SL1344_3161,5.27,6.573899999999999e-11,5.81337e-09,0.211488791,0.331345889,0.897480257,-9.279999732971193,0.06960023008340524,1.2404188323247937e-10,6.042099243401893e-10
fur,5.27,2.989705e-10,1.91733e-08,0.022633562000000003,0.913914715,0.990289457,-5.710000038146973,0.2703709703547708,1.9592803521801333e-09,2.1899458961376337e-08
SL1344_2730,5.26,4.957935e-10,2.77768e-08,0.180363716,0.473649863,0.951670844,-0.03999999910593033,0.997051804015162,1.1086781822907464e-08,6.299369861154137e-08
SL1344_0656,5.26,3.54796e-10,2.17705e-08,-0.223111214,0.32706502,0.897480257,-7.8499999046325675,0.12823195337019874,1.1289146812438656e-09,5.0102872715384105e-09
SL1344_0449,5.26,7.87975e-08,1.7768900000000004e-06,-0.317232255,0.166000639,0.76589553,-5.320000171661377,0.4932120363890833,7.020059808306064e-07,1.2753778759926656e-06
SL1344_3540,5.26,3.41781e-06,4.127e-05,-0.163140715,0.491574632,0.951670844,-2.619999885559082,0.756145251396648,3.58348304869844e-05,0.0001355935319403186
moaB,5.26,4.847455e-10,2.73275e-08,0.159636637,0.524599422,0.958980526,-3.640000104904175,0.596013684367098,6.6348997198945935e-09,4.231930600434639e-08
rfbC,5.26,4.13231e-08,1.03681e-06,0.105897783,0.647590978,0.977124664,-8.789999961853027,0.059626436781609185,5.130311946766329e-08,3.6126478961326996e-07
spaS,5.25,1.26476e-07,2.66234e-06,0.044824503,0.808724243,0.980552058,-1.6699999570846558,0.9516532736134896,2.038049934092675e-06,1.4355242367642388e-05
SL1344_2315,5.25,1.5206249999999998e-08,4.68124e-07,-0.039147777,0.8771782920000001,0.988871448,-5.349999904632568,0.2678421494542401,8.275640176627345e-08,7.488264435035168e-07
sbp,5.25,3.29647e-05,0.000279325,0.2991224,0.215827582,0.840851232,-6.050000190734862,0.3307648401826484,0.0001354922719081118,0.0002304731079527949
rffE,5.25,4.324755e-10,2.51673e-08,-0.161319016,0.497503865,0.951670844,-5.369999885559082,0.5122922675456668,5.1467747860061164e-09,3.161075182989155e-08
rplA,5.25,5.9961e-11,5.35495e-09,0.22881725,0.26825370000000004,0.865346655,-8.069999694824219,0.1783987103707684,2.809136528494053e-10,1.0925400393207276e-09
SL1344_0878,5.24,8.07175e-10,4.2577300000000014e-08,-0.143287436,0.5743059629999999,0.962120616,-1.6399999856948853,0.8726553341148886,1.554839237864056e-08,1.0377064644888508e-07
yifK,5.24,3.680865e-07,6.4266e-06,-0.366098283,0.06874469400000001,0.584978435,-12.350000381469727,0.06507957044895847,4.442939551186753e-07,3.7174024319012724e-07
invB,5.24,3.00908e-08,7.9595e-07,0.050418435,0.799722145,0.980552058,-2.6600000858306885,0.7605530225033094,4.2550728133108145e-07,3.2491014376109267e-06
SL1344_2713,5.23,4.174635e-10,2.4424900000000003e-08,0.063235338,0.8107705629999999,0.980552058,-3.7300000190734863,0.6039091693015234,5.8240331268422395e-09,5.56385280394875e-08
lepB,5.22,3.31059e-09,1.30685e-07,-0.012144498,0.950832416,0.991822998,-3.3399999141693115,0.8313253012048193,5.69999944896879e-08,5.652824405168327e-07
SL1344_1002,5.22,1.930045e-09,8.57586e-08,-0.103954267,0.678721951,0.980552058,-4.4099998474121085,0.4901627742392074,2.060347693760483e-08,1.5806599109528456e-07
glpK,5.21,1.090635e-08,3.55787e-07,0.207095696,0.210625339,0.840851232,-5.28000020980835,0.5060481001850007,1.1046578497745407e-07,2.710777081586313e-07
era,5.21,9.0772e-09,3.03245e-07,0.138466187,0.565223685,0.962120616,-9.75,0.10868647050542024,2.1444837527304084e-08,1.3902230425796068e-07
STnc760,5.19,3.055395e-07,5.5232100000000015e-06,0.088615865,0.7373616159999999,0.980552058,-4.519999980926514,0.5848954088562891,2.9553959217135156e-06,1.8755185684766156e-05
ubiE,5.18,2.067625e-09,8.98794e-08,-0.121507293,0.553934818,0.962120616,-7.8400001525878915,0.2035450516986706,9.506577617781048e-09,6.274432951739673e-08
ybaZ,5.18,8.55305e-10,4.47237e-08,-0.390016155,0.08727566099999999,0.630120645,-5.239999771118164,0.6470750933480847,1.2350080302424804e-08,1.4822506924326667e-08
SL1344_1861,5.18,4.657735e-09,1.72892e-07,0.569429729,0.027556751,0.39942638,-14.0600004196167,0.0109217999126256,1.2565980481513528e-09,5.61790671298397e-10
yfeA,5.17,5.5856e-08,1.3348e-06,-0.447731394,0.029257024,0.39942638,-0.17000000178813934,0.9908729574562049,9.801622629455542e-07,3.661098044882875e-07
dfp,5.16,9.0021e-09,3.01855e-07,-0.17347778,0.433818541,0.951670844,-0.479999989271164,0.9769554019249016,1.7192769218778977e-07,7.94566302106915e-07
invE,5.16,1.038005e-09,5.26e-08,0.026958543,0.883749032,0.989070004,-1.559999942779541,0.8733516881611361,1.9782030418801873e-08,1.9331172584989927e-07
SL1344_1534,5.16,1.920425e-09,8.567719999999999e-08,-0.304722936,0.20995819,0.840851232,-9.550000190734863,0.07095343680709534,3.231621459640871e-09,9.154066720064934e-09
rpsR,5.15,1.077055e-09,5.3823e-08,0.185092926,0.436778751,0.951670844,-4.789999961853027,0.4526188313654254,1.0940244618325593e-08,5.775620232016507e-08
ftsN,5.14,4.1330800000000013e-10,2.42869e-08,0.025992026,0.907316608,0.990289457,-3.9700000286102295,0.7337515014013078,6.949754334961684e-09,7.30033718216993e-08
SL1344_1710,5.13,5.5722e-11,5.0109700000000005e-09,0.143153463,0.5912226660000001,0.969167916,-5.360000133514403,0.484976782299918,6.846309974610989e-10,5.350201072001552e-09
flgN,5.12,2.29326e-08,6.43397e-07,0.045783566,0.7938736009999999,0.980552058,-3.5299999713897705,0.7058335637268455,3.065593244567038e-07,2.367540704628874e-06
yebL,5.12,7.313799999999999e-10,3.9621800000000005e-08,-0.11193131,0.581080862,0.963536152,-2.0899999141693115,0.8487101005684302,1.3780274915145925e-08,9.346370761480771e-08
SL1344_3357,5.11,8.94725e-09,3.00574e-07,-0.857470669,0.003829673,0.101395193,-6.730000019073486,0.32464391292663264,6.000161639696075e-08,3.829911430371825e-09
dppA,5.1,3.12754e-07,5.61961e-06,-0.247125427,0.318689145,0.8886253040000001,-2.0,0.9266738953645974,4.6527865242022685e-06,1.370458095978739e-05
SL1344_3000,5.1,1.59701e-05,0.00015107600000000002,-0.363252217,0.117387526,0.6744175059999999,-0.30000001192092896,0.9678957406230132,0.00018668546252166685,0.00018435353104813372
SL1344_0378,5.09,2.238615e-10,1.50129e-08,-0.108907127,0.564900422,0.962120616,-3.4500000476837163,0.5209446162496486,2.7839516055552716e-09,1.971313328574481e-08
cpxR,5.07,2.04025e-08,5.85153e-07,-0.195557859,0.431242511,0.951670844,-2.0,0.9156353958749168,3.5112804115338807e-07,1.5572742586614102e-06
purM,5.07,1.09927e-07,2.36396e-06,-0.19662681,0.377495414,0.929724271,-4.789999961853027,0.44419840566873336,8.708690581516281e-07,3.2698386167015414e-06
aroQ,5.06,3.053805e-06,3.755320000000001e-05,-0.254068312,0.265910505,0.865346655,-9.350000381469727,0.0446442656570437,2.291537361435274e-06,5.978036320530266e-06
truA,5.06,3.53908e-09,1.38492e-07,0.16918080800000002,0.538028676,0.961340236,-1.0599999427795408,0.9120100739807964,6.633360647020545e-08,3.9005895300822723e-07
pflA,5.05,4.57855e-10,2.62707e-08,0.306109733,0.187897216,0.795653185,-5.630000114440918,0.5915234221230811,6.2371306545975875e-09,1.5550486419449405e-08
emrB,5.05,5.10885e-06,5.765350000000001e-05,-0.09438165,0.705409266,0.980552058,-5.360000133514403,0.425794284056289,3.053785904075163e-05,0.000159582964081223
srmB,5.05,8.4258e-09,2.83584e-07,-0.194068968,0.502916896,0.955012717,-6.610000133514403,0.3927068723702665,6.792003799171445e-08,3.752792370814203e-07
yadA,5.04,2.4566e-09,1.03303e-07,0.135349629,0.604015844,0.97404575,-12.109999656677244,0.11019076305220883,6.234105351214822e-09,4.536069543548113e-08
celB,5.04,1.173085e-06,1.693e-05,-1.775973071,2.32576e-14,1.04892e-11,-4.510000228881836,0.5102243680772508,9.174834086653653e-06,1.5200130397724915e-17
cysS,5.03,1.14483e-09,5.58182e-08,0.297728309,0.112378774,0.658218536,-1.75,0.9455862977602107,2.3430356176081854e-08,3.4602130220761975e-08
pmrF,5.03,1.08744e-06,1.59621e-05,0.048607512,0.7889657059999999,0.980552058,-8.670000076293945,0.11565836298932385,2.12413007265656e-06,1.4601316843360105e-05
lysP,5.02,5.7381e-07,9.30895e-06,-0.28880594800000003,0.28876996,0.867311043,-5.289999961853027,0.5114740820734341,4.707981123700782e-06,1.27008011997255e-05
mig-14,5.02,3.7627300000000006e-08,9.56052e-07,0.127595401,0.4549016970000001,0.951670844,-1.0499999523162842,0.9086622659302168,6.219703904043338e-07,2.808946123832948e-06
holA,5.02,7.75755e-09,2.67351e-07,0.401072248,0.110335578,0.654281048,-2.1600000858306885,0.8872363439697134,1.3623942683172303e-07,1.8413274149184377e-07
ybfM,5.02,2.2298850000000005e-09,9.53249e-08,0.000940233,0.996635568,0.999668167,-3.559999942779541,0.6523508771929825,3.105495106633914e-08,3.3120206521755753e-07
SL1344_2936,5.01,2.6158900000000007e-08,7.11227e-07,0.019194676,0.940130061,0.990289457,-6.929999828338622,0.17973055725658296,9.485559818180973e-08,9.073095282837321e-07
STnc1405,5.01,2.76925e-07,5.11334e-06,0.144989797,0.478463097,0.951670844,-5.980000019073486,0.3374112671801843,1.6058162230814738e-06,7.2030862511707025e-06
mglB,5.01,4.55711e-09,1.69506e-07,-0.625045593,0.000199713,0.008188214000000001,-0.6899999976158142,0.9611549337699062,8.86801392508044e-08,3.623325245114858e-10
SL1344_0883,5.01,1.50509e-09,6.9799e-08,0.238773756,0.263444094,0.865346655,-2.900000095367432,0.8597479216948244,2.7776351825249565e-08,8.877184337446038e-08
SL1344_4176,5.0,6.19255e-06,6.7705e-05,-0.279538788,0.282143242,0.865346655,-10.920000076293944,0.08780364372469636,8.386911290992764e-06,2.1443654138800887e-05
asmA,5.0,6.6732e-09,2.36048e-07,-0.300366707,0.12810159699999998,0.700342025,-7.889999866485597,0.16024844720496895,2.315848519063965e-08,3.8577024164159025e-08
yrdA,4.99,4.2655149999999995e-08,1.06138e-06,-0.282218116,0.291379966,0.867311043,-6.769999980926514,0.2035292358307163,1.6982942473187713e-07,5.482225645656934e-07
hydH,4.99,6.145499999999999e-08,1.4342099999999996e-06,0.115927653,0.650436647,0.977124664,-10.34000015258789,0.06361802286482851,7.959967709256247e-08,5.508357364947392e-07
SL1344_1265,4.99,1.0915350000000002e-09,5.43959e-08,-0.126888554,0.579519282,0.963536152,-1.3400000333786009,0.9115154882622588,2.161862251222872e-08,1.4331973861172247e-07
rps16,4.99,2.9491e-09,1.18754e-07,-0.261338823,0.099730938,0.649844828,-3.640000104904175,0.6905311778290993,4.278991486320896e-08,5.531319288632444e-08
fliE,4.99,1.972065e-05,0.000181882,-0.064534969,0.7057125129999999,0.980552058,-1.2200000286102295,0.9387217523915152,0.00022024116925037677,0.000986062809722885
queA,4.98,7.707100000000001e-05,0.000575958,-0.088208021,0.7267837009999999,0.980552058,-4.440000057220459,0.754263786242183,0.0006250801128213371,0.002610741696856619
SL1344_2695,4.97,1.22762e-08,3.90766e-07,0.205222265,0.374574873,0.929724271,-2.559999942779541,0.5553319919517102,1.350097140035504e-07,5.529183307178846e-07
RUF_125,4.97,5.1404e-07,8.468760000000003e-06,-0.405606311,0.107124953,0.649844828,-3.920000076293945,0.7758643705780269,6.275413652563824e-06,6.918471235680666e-06
SL1344_1218,4.97,1.052605e-08,3.44629e-07,0.188790744,0.461006487,0.951670844,-6.639999866485597,0.2102496714848883,4.631765690791866e-08,2.4079473727015746e-07
RUF_257c,4.96,1.40988e-08,4.39278e-07,-0.4251191170000001,0.092629636,0.639651301,-1.2899999618530271,0.8939660222612771,2.418585653768409e-07,2.721397289934025e-07
SL1344_2784,4.96,1.6455950000000003e-07,3.36201e-06,0.068126399,0.799783039,0.980552058,-10.869999885559082,0.11343283582089553,3.508646508167613e-07,2.7078316806014216e-06
flgJ,4.96,9.49265e-07,1.42232e-05,0.345878064,0.15649850099999998,0.759356219,-4.0399999618530265,0.5805761551625784,8.493491958627529e-06,1.2899288022715629e-05
syd,4.95,8.449200000000002e-07,1.29173e-05,-0.113258865,0.644437965,0.976020081,-8.979999542236328,0.09813753581661892,1.4349362708394864e-06,8.439572636645587e-06
SL1344_1602,4.95,1.871165e-10,1.3342200000000002e-08,0.040822778,0.82899777,0.986485473,-3.910000085830689,0.4546728971962617,2.057792297260536e-09,2.098718917322161e-08
RUF_111,4.94,1.1490750000000001e-08,3.72429e-07,0.044954229000000005,0.7977641320000001,0.980552058,-0.8500000238418579,0.94311286407767,2.0959218691480096e-07,1.6592201761729837e-06
SL1344_2884,4.94,3.563519999999999e-06,4.28002e-05,-0.194544974,0.402717641,0.936388594,-9.06999969482422,0.11023305652290384,6.1868474516096275e-06,2.2031521993613064e-05
mraW,4.94,3.707025e-09,1.43508e-07,-0.046107927,0.83285187,0.988381068,-6.21999979019165,0.35038824181919026,2.7876623093205826e-08,2.539451528935996e-07
GO-10704,4.94,7.69855e-08,1.7447400000000005e-06,-0.466378493,0.026561101,0.395181245,-1.7000000476837158,0.8555149744338933,1.1549406514773292e-06,3.926602774345654e-07
rfbF,4.93,3.5699e-08,9.13489e-07,0.271319037,0.22439085,0.850422465,-4.059999942779541,0.7146293790407457,4.715589961557951e-07,1.1453139387785944e-06
fliB,4.93,4.737755e-07,7.91096e-06,0.452635522,0.028607215,0.39942638,-3.910000085830689,0.7454172366621067,5.599832966946087e-06,1.908268707035963e-06
pepP,4.92,1.2865e-08,4.064540000000001e-07,-0.08907815300000001,0.71542249,0.980552058,-9.699999809265137,0.13989769820971867,3.803951096731946e-08,2.9742508779195733e-07
SL1344_3974,4.92,6.48965e-09,2.3111e-07,0.022681601000000003,0.922827402,0.990289457,-11.109999656677246,0.09539430520929013,1.3745208962328026e-08,1.4212139354873452e-07
tdcE,4.92,2.87762e-07,5.2649400000000005e-06,0.051816329,0.849543884,0.988871448,-7.420000076293945,0.19789571406467585,1.0068859269971268e-06,7.726481041358265e-06
SL1344_2266,4.92,3.617705e-08,9.22521e-07,0.011552371,0.948480119,0.991822998,-5.150000095367432,0.20383871447701235,1.454597091322729e-07,1.3715091543630236e-06
SL1344_P2_0047A,4.92,2.128155e-07,4.08899e-06,0.012282715,0.952295668,0.991822998,-3.6800000667572017,0.4869592378572544,1.7702929336955757e-06,1.4530994680902638e-05
dinI,4.91,3.1879e-07,5.692619999999998e-06,-0.023484472000000003,0.926129757,0.990289457,-6.289999961853027,0.2941952506596306,1.6114626767226848e-06,1.2979808299903014e-05
yhdH,4.9,2.804825e-08,7.49615e-07,-0.143741204,0.562935292,0.962120616,-7.230000019073486,0.20651533018867926,1.1565510265280169e-07,6.895581631694529e-07
rfbJ,4.9,7.6527e-10,4.10877e-08,-0.00075486,0.997847844,0.999668167,-2.470000028610229,0.6494271164863145,1.1143671675757209e-08,1.2493728885732084e-07
tgt,4.9,3.09041e-08,8.14351e-07,0.072940723,0.693822532,0.980552058,-0.059999998658895486,0.9968715782887532,5.636374506180037e-07,3.732425828872566e-06
SL1344_0871,4.89,8.238149999999999e-09,2.78416e-07,-0.326881109,0.239542565,0.861158581,-7.789999961853027,0.18675278274014015,3.275839450479472e-08,9.531544106431826e-08
invJ,4.88,6.5197e-07,1.03081e-05,0.345615393,0.051770273,0.531610805,-2.539999961853028,0.8304458960522578,8.353691205618784e-06,4.753736388531019e-06
yejB,4.88,1.383245e-07,2.89197e-06,-0.133661436,0.549069406,0.962120616,-6.389999866485597,0.27589728625620075,6.900464941929052e-07,3.6667646264048263e-06
arcB,4.88,1.31205e-08,4.12359e-07,-0.031759471000000004,0.868323903,0.988871448,-2.640000104904175,0.8198579416654073,2.0812231861924163e-07,1.7785150361279654e-06
SL1344_1783,4.88,6.8301e-08,1.57162e-06,-0.16478019,0.438710111,0.951670844,-4.2899999618530265,0.8907757622539559,1.0717122613495402e-06,4.550819038736132e-06
spaR,4.87,1.6650200000000002e-07,3.3897900000000007e-06,-0.272060178,0.12913329699999998,0.7018387070000001,-4.960000038146973,0.4348769898697539,1.2628624064937592e-06,1.780182424747419e-06
int,4.86,1.3471650000000001e-07,2.82592e-06,0.06647505299999999,0.792945164,0.980552058,-5.449999809265137,0.5178922532441997,1.2194218197521237e-06,8.70356130912956e-06
